id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
30518183;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;1310304;Luis;Sant Martí;el Poblenou;4.139.946;22.054;Entire home/apt;58;32;2;19/10/2022;0.04;40;268;1;
30192254;Rental unit in Barcelona · ★3.76 · 3 bedrooms · 4 beds · 3 baths;396363;Alcambarcelona;Gràcia;el Camp d'en Grassot i Gràcia Nova;4.140.359;216.569;Entire home/apt;348;2;34;05/06/2023;0.62;116;182;8;HUTB-003675
30522015;Rental unit in Barcelona · ★4.57 · 3 bedrooms · 4 beds · 2 baths;35936647;Casa Cosi;Ciutat Vella;el Barri Gòtic;4.138.092;217.587;Entire home/apt;377;1;102;06/05/2023;1.94;41;316;35;HUTB-004008
30850304;Rental unit in Barcelona · ★4.0 · 2 bedrooms · 3 beds · 1 bath;9478280;Simona & Pia;Ciutat Vella;la Barceloneta;4.137.747;21.894;Entire home/apt;59;60;4;09/09/2022;0.08;27;178;1;
30199528;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;226803407;Iván;Ciutat Vella;el Barri Gòtic;4.138.593;217.234;Private room;20;4;1;21/12/2018;0.02;1;0;0;
30883381;Rental unit in Barcelona · ★4.50 · 1 bedroom · 1 bed · 1.5 baths;5645666;Anne-Claire;Ciutat Vella;el Raval;4.138.083;216.486;Entire home/apt;31;32;6;02/07/2022;0.23;1;0;1;Exempt
30216147;Condo in Barcelona · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths;13033664;Cassie;Eixample;Sant Antoni;4.137.936;215.526;Private room;32;31;3;04/03/2023;0.27;10;343;3;
30886732;Rental unit in Barcelona · ★4.71 · 1 bedroom · 1 bed · 1 bath;22076771;Luis;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.477;218.294;Entire home/apt;70;30;14;10/04/2022;0.26;17;249;0;Exempt
30216509;Condo in Barcelona · ★4.84 · 3 bedrooms · 3 beds · 1 bath;1935498;Nadia & Taras;Sant Martí;el Poblenou;413.999;220.297;Entire home/apt;243;3;119;28/05/2023;2.20;2;160;31;HUTB008623
30223189;Rental unit in Barcelona · ★4.20 · 1 bedroom · 1 bed · 1 bath;47171261;Lodging Team;Ciutat Vella;el Barri Gòtic;4.138.313;217.587;Entire home/apt;123;60;5;08/01/2023;0.29;72;15;4;
30923041;Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath;9916442;Stayourway Bcn;Ciutat Vella;el Barri Gòtic;4.138.418;217.137;Entire home/apt;50;32;7;28/04/2023;0.13;11;54;2;
30527749;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;228853494;Ludmila;Sants-Montjuïc;Hostafrancs;4.137.571;214.294;Private room;30;2;1;22/12/2018;0.02;1;0;0;
30227996;Rental unit in Barcelona · ★4.40 · 2 bedrooms · 1 bed · 1 shared bath;17051266;Mauricio;Horta-Guinardó;el Carmel;4.142.048;215.222;Private room;15;1;12;30/06/2019;0.22;2;0;0;
30530032;Rental unit in Barcelona · ★4.44 · 1 bedroom · 1 bed · 1 shared bath;162631755;Gabriela;Sant Martí;el Camp de l'Arpa del Clot;4.141.074;217.728;Private room;23;1;9;07/03/2019;0.16;1;0;0;
30925813;Rental unit in Barcelona · ★3.60 · 2 bedrooms · 4 beds · 1 bath;3376710;Maria StayBarcelona;Horta-Guinardó;el Guinardó;414.193;217.931;Entire home/apt;112;2;5;14/10/2022;0.09;38;173;1;HUTB-011637
30228047;Rental unit in Barcelona · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath;17051266;Mauricio;Horta-Guinardó;el Carmel;4.142.092;215.329;Private room;36;3;5;28/09/2019;0.10;2;0;0;
30241987;Condo in Barcelona · ★5.0 · 2 bedrooms · 2 beds · 1 bath;227107705;Mo;Sant Martí;la Vila Olímpica del Poblenou;4.139.263.916.015.620;21.939.570.903.778.000;Entire home/apt;293;5;52;05/06/2023;0.96;2;52;24;HUTB-008130
30931452;Rental unit in Barcelona · 3 bedrooms · 1 bed · 2 shared baths;44024133;Rafa;Horta-Guinardó;el Baix Guinardó;4.141.327;216.542;Private room;40;3;0;;;1;0;0;
30934979;Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 private bath;93433349;John;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4.139.922;215.234;Private room;38;31;287;28/05/2023;5.31;4;131;55;Exempt
30535244;Rental unit in Barcelona · ★4.33 · 2 bedrooms · 2 beds · 1 shared bath;153328265;Mohamed;Ciutat Vella;el Barri Gòtic;4.138.256;217.426;Private room;21;1;6;26/02/2019;0.11;4;0;0;
30545904;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;224618386;EnjoyBcn;Ciutat Vella;la Barceloneta;4.137.805;218.996;Entire home/apt;130;32;2;15/09/2019;0.04;18;135;0;
30247780;Rental unit in Barcelona · ★4.16 · 3 bedrooms · 5 beds · 2 baths;21726991;Silvia;Nou Barris;Vilapicina i la Torre Llobeta;41.428.371;2.184.001;Entire home/apt;229;2;19;06/04/2023;0.36;50;272;8;HUTB-012457
30547389;Condo in Barcelona · ★4.84 · 1 bedroom · 1 bed · 1 shared bath;4075216;Marcel;Gràcia;la Salut;41.412.251;2.150.353;Private room;24;32;90;06/02/2023;1.67;3;181;4;
30944649;Camper/RV in Barcelona · 3 bedrooms · 3 beds · 1 bath;1818741;Fernando;Sants-Montjuïc;el Poble Sec;413.663;214.589;Entire home/apt;210;3;0;;;1;145;0;Exempt
30947869;Rental unit in Barcelona · ★4.77 · 1 bedroom · 1 bed · 1 bath;229536528;Sabrina;Ciutat Vella;el Barri Gòtic;4.138.198;218.049;Entire home/apt;100;31;13;13/04/2023;0.28;1;249;6;Exempt
30258952;Rental unit in Barcelona · ★4.78 · 4 bedrooms · 4 beds · 2 baths;59317222;Midtown;Eixample;la Dreta de l'Eixample;4.139.195;217.395;Entire home/apt;380;1;9;25/03/2023;0.35;7;53;5;ATB-000086
30949668;Rental unit in Barcelona · ★4.74 · 3 bedrooms · 3 beds · 1 bath;4212095;Elio / Wilken;Les Corts;les Corts;4.138.631;213.201;Entire home/apt;161;1;23;05/03/2023;0.43;25;10;3;HUTB-012420
30262990;Rental unit in Barcelona · 2 bedrooms · 2 beds · 1.5 baths;25784124;Leticia;Gràcia;Vallcarca i els Penitents;4.141.411;214.695;Private room;60;60;0;;;1;90;0;
30954814;Rental unit in Barcelona · 4 bedrooms · 10 beds · 2 baths;1447144;Acomodis Apartments;Gràcia;el Camp d'en Grassot i Gràcia Nova;4.140.379;217.103;Entire home/apt;571;2;1;11/11/2022;0.14;141;365;1;HUTB-001919
30971260;Rental unit in Barcelona · ★4.93 · 1 bedroom · 1 bed · 1 private bath;100648745;R;Sants-Montjuïc;Sants;4.137.283;213.156;Private room;30;2;56;24/05/2021;1.07;2;0;0;Exempt
30550099;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;104594968;Tamar;Sant Martí;el Camp de l'Arpa del Clot;4.141.136;218.607;Private room;19;1;1;03/01/2019;0.02;1;0;0;
30280203;Rental unit in Barcelona · ★4.25 · 1 bedroom · 2 beds · 0 shared baths;37459199;Isabel;Eixample;la Dreta de l'Eixample;4.139.528;217.502;Private room;24;30;4;28/02/2023;0.17;6;70;1;
30550574;Rental unit in Barcelona · ★4.66 · 1 bedroom · 1 bed · 1 shared bath;194993935;Oleg;Sant Martí;el Besòs i el Maresme;4.141.632;22.138;Private room;23;31;41;19/05/2023;1.40;2;170;9;
30550987;Rental unit in Barcelona · ★4.69 · 1 bedroom · 1 bed · 1 shared bath;25406246;Nicola;Ciutat Vella;la Barceloneta;4.137.976;218.786;Private room;89;7;105;28/05/2023;2.05;1;39;34;
30971589;Rental unit in Barcelona · ★4.56 · 4 bedrooms · 4 beds · 4 baths;362312215;Xavier;Ciutat Vella;el Barri Gòtic;413.821;217.305;Entire home/apt;1200;3;101;03/08/2022;1.88;13;0;4;HUTB-000160
30280726;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;129920958;Emilio;Sarrià-Sant Gervasi;Sant Gervasi - Galvany;4.139.347;213.992;Private room;38;7;0;;;1;0;0;
30287577;Rental unit in Barcelona · ★4.38 · Studio · 1 bed · 1 shared bath;227110791;Dasha;Eixample;l'Antiga Esquerra de l'Eixample;413.946;215.492;Private room;39;1;13;13/05/2019;0.26;1;0;0;
30551382;Chalet in Barcelona · 4 bedrooms · 10 beds · 4.5 baths;24054784;Conxita;Gràcia;la Salut;4.141.047;215.104;Entire home/apt;1100;3;2;27/06/2022;0.15;1;73;1;HB-004687
30288005;Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths;17228958;Ale;Sants-Montjuïc;Sants;4.137.486;21.372;Private room;35;31;11;10/10/2022;0.20;1;141;3;
30972115;Rental unit in Barcelona · ★4.37 · 1 bedroom · 1 bed · 1.5 shared baths;13055462;Diego;Sants-Montjuïc;el Poble Sec;4.137.387;216.801;Private room;114;3;52;30/10/2022;1.00;1;225;12;Exempt
31011845;Rental unit in Barcelona · ★4.29 · 2 bedrooms · 4 beds · 1 bath;157746231;Natalia;Horta-Guinardó;el Guinardó;4.141.839;217.921;Entire home/apt;112;3;31;26/05/2023;0.61;37;305;6;HUTB-011637
31302389;Rental unit in Barcelona · 2 bedrooms · 4 beds · 1 bath;234256283;Francesc;Ciutat Vella;el Barri Gòtic;4.138.056;21.777;Entire home/apt;53;31;1;31/08/2020;0.03;22;20;0;
30552006;Rental unit in Barcelona · ★4.57 · 3 bedrooms · 3 beds · 2 baths;14216613;Arne;Gràcia;Vallcarca i els Penitents;4.141.009;214.813;Entire home/apt;204;1;200;25/05/2023;3.64;4;351;50;HUTB-005260
31302461;Rental unit in Barcelona · ★4.33 · 2 bedrooms · 4 beds · 1 bath;234256283;Francesc;Ciutat Vella;el Barri Gòtic;4.137.888;217.627;Entire home/apt;53;31;6;12/01/2022;0.14;22;224;0;
30552909;Rental unit in Barcelona · ★4.76 · 1 bedroom · 1 bed · 1 shared bath;194993935;Oleg;Sant Martí;el Besòs i el Maresme;4.141.634;221.335;Private room;30;31;33;23/08/2022;0.64;2;173;1;
31022924;Rental unit in Barcelona · ★4.79 · 3 bedrooms · 6 beds · 2 baths;6099660;ClassBedroom;Ciutat Vella;el Raval;4.137.636;217.436;Entire home/apt;373;1;100;11/05/2023;1.86;30;100;27;HUTB-042744
31302514;Rental unit in Barcelona · ★3.33 · 2 bedrooms · 3 beds · 1 bath;234256283;Francesc;Ciutat Vella;el Barri Gòtic;413.804;217.805;Entire home/apt;53;31;3;11/05/2022;0.12;22;19;0;
31030285;Serviced apartment in Barcelona · ★4.71 · 1 bedroom · 1 bed · 1 bath;168091065;Long Term Apartments;Eixample;el Fort Pienc;4.139.358;217.736;Entire home/apt;60;31;7;03/11/2021;0.14;25;0;0;Exempt
31032688;Boutique hotel in Barcelona · 1 bedroom · 3 beds · 1 private bath;211080098;Melania Del Hotel Vincci Gala;Eixample;la Dreta de l'Eixample;4.138.924;217.359;Hotel room;2000;1;0;;;1;364;0;HB-459290
30553787;Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath;224618386;EnjoyBcn;Ciutat Vella;la Barceloneta;4.137.606;219.097;Entire home/apt;80;32;5;05/07/2020;0.10;18;208;0;
31323484;Condo in Barcelona · ★4.92 · 1 bedroom · 1 bed · 1 shared bath;58487615;Max;Eixample;la Sagrada Família;4.140.332;218.047;Private room;50;31;120;29/04/2023;2.24;1;65;2;
30557240;Rental unit in Barcelona · ★4.34 · 2 bedrooms · 6 beds · 1 bath;108441327;Rubiol;Eixample;la Sagrada Família;4.140.642;21.722;Entire home/apt;186;3;77;28/05/2023;1.43;3;220;19;HUTB-008440
30557765;Rental unit in Barcelona · 2 bedrooms · 3 beds · 1 bath;21712071;David;Gràcia;la Vila de Gràcia;4.140.262;215.634;Entire home/apt;40;31;0;;;1;0;0;
31033550;Rental unit in Barcelona · ★4.48 · 1 bedroom · 1 bed · 1 shared bath;4331813;Alex;Eixample;la Dreta de l'Eixample;413.955;217.097;Private room;16;3;23;31/01/2021;0.46;1;0;0;
31034341;Rental unit in Barcelona · ★4.36 · 3 bedrooms · 6 beds · 2 baths;227783078;Lina&Nick;Eixample;la Dreta de l'Eixample;4.139.707;217.295;Entire home/apt;342;3;70;04/06/2023;1.32;3;265;30;HUTB004851
31039153;Rental unit in Barcelona · ★4.90 · 1 bedroom · 1 bed · 1 shared bath;51668459;Alfred;Eixample;l'Antiga Esquerra de l'Eixample;4.138.526;215.667;Private room;30;31;129;06/06/2023;3.62;1;87;54;
31328173;Rental unit in Barcelona · ★5.0 · 2 bedrooms · 4 beds · 1 bath;1447144;Acomodis Apartments;Ciutat Vella;el Barri Gòtic;4.138.108;218.075;Entire home/apt;269;1;3;27/03/2023;0.06;141;364;1;HUTB-002780
31046919;Rental unit in Barcelona · ★4.73 · 3 bedrooms · 3 beds · 2 baths;6099660;ClassBedroom;Ciutat Vella;el Raval;4.137.701;217.392;Entire home/apt;374;1;70;18/05/2023;1.31;30;116;22;HUTB-042737
30558585;Rental unit in Barcelona · ★4.38 · 1 bedroom · 1 bed · 1 shared bath;197317886;Adriana;Gràcia;la Vila de Gràcia;414.042.977.400.806;21.537.271.518.532.900;Private room;79;2;133;20/05/2023;2.48;1;171;50;
31329380;Rental unit in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath;26059902;Jenny & Pol;Horta-Guinardó;el Guinardó;4.142.508;217.423;Entire home/apt;60;32;3;12/04/2023;0.08;20;336;2;
31346422;Rental unit in Barcelona · ★4.77 · 1 bedroom · 2 beds · 1 bath;84125915;Lana;Eixample;l'Antiga Esquerra de l'Eixample;4.138.491;215.756;Entire home/apt;85;3;166;29/05/2023;3.11;1;43;51;HUTB-003734
30580562;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;34776448;Juan;Sant Andreu;el Congrés i els Indians;4.142.559;218.308;Private room;23;1;1;12/12/2018;0.02;1;0;0;
31348237;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;234714376;Tadjedin;Horta-Guinardó;Horta;4.143.707;21.573;Private room;21;1;1;24/02/2019;0.02;1;0;0;
30584005;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;229422250;Alexander;Ciutat Vella;el Raval;4.137.812;216.624;Entire home/apt;100;31;0;;;1;89;0;
30585727;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;109494372;Montse;Sant Andreu;la Trinitat Vella;4.145.109;219.144;Private room;34;300;1;30/12/2018;0.02;1;88;0;
31046927;Rental unit in Barcelona · ★4.67 · 3 bedrooms · 6 beds · 2 baths;6099660;ClassBedroom;Ciutat Vella;el Raval;4.137.837;21.738;Entire home/apt;348;1;78;08/05/2023;1.45;30;109;31;HUTB-042738
31046970;Rental unit in Barcelona · ★4.74 · 3 bedrooms · 6 beds · 2 baths;6099660;ClassBedroom;Ciutat Vella;el Raval;4.137.818;217.558;Entire home/apt;354;1;85;25/05/2023;1.58;30;130;33;HUTB-042759
31351586;Rental unit in Barcelona · ★4.78 · 1 bedroom · 1 bed · 1 shared bath;4075216;Marcel;Gràcia;la Salut;41.412.251;2.150.353;Private room;26;32;68;18/02/2023;1.28;3;158;3;
31083859;Rental unit in Barcelona · 2 bedrooms · 4 beds · 1 bath;1447144;Acomodis Apartments;Ciutat Vella;el Barri Gòtic;4.137.923;218.084;Entire home/apt;321;1;2;02/12/2019;0.04;141;365;0;HUTB-000076
31110379;Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 bath;232482290;Room Mate Gerard;Eixample;la Dreta de l'Eixample;4.139.092;21.754;Hotel room;293;1;0;;;2;349;0;HB-004752
31110380;Boutique hotel in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 bath;225708649;Sami Itg;Eixample;la Dreta de l'Eixample;4.139.393;216.519;Private room;298;1;3;17/10/2022;0.09;2;0;1;HB-004733
30586527;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 bath;7906740;Angeles;Sants-Montjuïc;la Bordeta;4.137.095;213.378;Entire home/apt;70;2;1;11/07/2021;0.04;5;0;0;HUTB-012687
31355278;Rental unit in Barcelona · ★4.89 · 2 bedrooms · 2 beds · 1 bath;229966942;Sara;Sant Martí;el Poblenou;4.139.593;219.978;Entire home/apt;159;3;18;01/06/2023;0.35;1;5;10;HUTB-001811
30587267;Rental unit in Barcelona · ★4.94 · 1 bedroom · 1 bed · 1 shared bath;47026278;Wagner;Sant Andreu;la Sagrera;4.142.454;218.435;Private room;35;2;17;07/10/2019;0.33;1;0;0;
31356027;Rental unit in Barcelona · ★5.0 · 2 bedrooms · 7 beds · 1 bath;234791317;Isabelle;Sant Martí;Diagonal Mar i el Front Marítim del Poblenou;4.140.908;221.136;Entire home/apt;59;32;3;05/01/2022;0.07;1;290;0;
30587399;Rental unit in Barcelona · ★4.91 · 2 bedrooms · 3 beds · 2 baths;224806552;Andrea;Eixample;la Dreta de l'Eixample;4.139.183;217.757;Entire home/apt;281;3;189;25/05/2023;3.51;1;125;62;HUTB-005730
31110581;Boutique hotel in Barcelona · 1 bedroom · 1 bed · 1 bath;232482290;Room Mate Gerard;Eixample;la Dreta de l'Eixample;4.139.281;217.706;Hotel room;313;1;0;;;2;345;0;HB-004752
31133542;Rental unit in Barcelona · ★4.75 · 1 bedroom · 1 bed · 1 bath;232691262;Max;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.201;218.298;Entire home/apt;174;5;16;31/05/2023;2.23;2;292;16;Exempt
31370257;Rental unit in Barcelona · ★4.33 · 1 bedroom · 2 beds · 1 bath;226987961;Terrallar S.L.;Ciutat Vella;el Barri Gòtic;413.801;217.699;Entire home/apt;45;32;6;25/07/2022;0.12;5;77;1;
31377039;Rental unit in Barcelona · 3 bedrooms · 3 beds · 1 bath;35712072;Bcn Mad;Eixample;la Sagrada Família;4.140.405;217.363;Entire home/apt;80;31;1;10/04/2019;0.02;23;339;0;
31381515;Rental unit in Barcelona · ★4.67 · 4 bedrooms · 4 beds · 2 baths;11000172;Fenrosa. S.L;Sant Andreu;Navas;4.141.464;219.013;Entire home/apt;75;180;3;31/01/2020;0.06;2;191;0;
30636736;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;103747870;Meme;Sants-Montjuïc;Hostafrancs;4.137.614;214.679;Private room;25;30;0;;;1;0;0;
31394567;Rental unit in Barcelona · ★4.28 · 1 bedroom · 1 bed · 1 shared bath;235147027;Héctor;Sants-Montjuïc;Sants - Badal;413.735;21.262;Private room;39;1;18;14/08/2019;0.34;1;0;0;
30638815;Rental unit in Barcelona · ★4.67 · 2 bedrooms · 2 beds · 1 bath;36184009;Alex;Ciutat Vella;el Raval;4.137.896;216.433;Entire home/apt;77;32;9;23/03/2023;0.20;1;244;5;
31135781;Rental unit in Barcelona · 1 bedroom · 1 bed · 8 shared baths;36607755;Igor;Gràcia;la Vila de Gràcia;4.139.884;216.129;Private room;29;32;0;;;131;346;0;
31145711;Rental unit in Barcelona · ★4.96 · 1 bedroom · 1 bed · 2 shared baths;18931097;Neto;Eixample;la Nova Esquerra de l'Eixample;4.138.148;214.259;Private room;41;31;334;09/06/2023;6.22;1;215;82;
31395757;Loft in Barcelona · ★5.0 · 1 bedroom · 2 beds · 1 bath;3912625;Xavier;Eixample;la Sagrada Família;4.140.382;217.201;Entire home/apt;192;32;16;31/03/2023;0.31;2;249;5;
31162382;Rental unit in Barcelona · 1 bedroom · 2 beds · 1 bath;221136615;Jess;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4.138.834;217.861;Entire home/apt;40;31;1;02/02/2019;0.02;1;0;0;Exempt
31166450;Condo in Barcelona · ★5.0 · 1 bedroom · 1 bed · 1 shared bath;193392919;Mariangel;Eixample;Sant Antoni;413.833;216.272;Private room;35;3;7;08/12/2019;0.13;1;0;0;
30673381;Rental unit in Barcelona · 1 bedroom · 1 bed · 1 shared bath;229592094;Zara;Ciutat Vella;el Raval;4.138.223;217.216;Private room;40;1;0;;;1;0;0;
30684161;Rental unit in Barcelona · ★4.89 · 1 bedroom · 1 bed · 1 shared bath;102941115;Xalar;Eixample;la Dreta de l'Eixample;4.139.222;21.762;Private room;100;2;39;28/04/2023;0.73;1;0;19;
31397584;Rental unit in Barcelona · ★4.57 · 1 bedroom · 3 beds · 1 bath;155203517;The Streets Apartments;Gràcia;la Vila de Gràcia;4.140.158;215.702;Entire home/apt;203;1;126;22/05/2023;2.72;6;304;42;HUTB-010478
